state,loss_type,period,count
NJ,"DISASTER (FIRE, WEATHER, ETC.)",2014,0
NJ,EMPLOYEE THEFT (OR SUSPECTED),2014,46
NJ,LOSS IN TRANSIT,2014,74
NJ,OTHER,2014,126
NJ,PACKAGING DISCREPANCY,2014,0
NJ,ROBBERY,2014,11
NM,BREAK-IN/BURGLARY,2014,4
NM,CUSTOMER THEFT (OR NON EMPLOYEE),2014,0
NM,"DISASTER (FIRE, WEATHER, ETC.)",2014,0
NM,EMPLOYEE THEFT (OR SUSPECTED),2014,34
NM,LOSS IN TRANSIT,2014,12
NM,OTHER,2014,109
NM,PACKAGING DISCREPANCY,2014,0
NM,ROBBERY,2014,24
NV,BREAK-IN/BURGLARY,2014,4
NV,CUSTOMER THEFT (OR NON EMPLOYEE),2014,7
NV,"DISASTER (FIRE, WEATHER, ETC.)",2014,0
NV,EMPLOYEE THEFT (OR SUSPECTED),2014,30
NV,LOSS IN TRANSIT,2014,115
NV,OTHER,2014,65
NV,PACKAGING DISCREPANCY,2014,0
NV,ROBBERY,2014,14
NY,BREAK-IN/BURGLARY,2014,14
NY,CUSTOMER THEFT (OR NON EMPLOYEE),2014,15
NY,"DISASTER (FIRE, WEATHER, ETC.)",2014,0
NY,EMPLOYEE THEFT (OR SUSPECTED),2014,152
NY,HIJACKING OF TRANSPORT VEHICLE,2014,0
NY,LOSS IN TRANSIT,2014,105
NY,OTHER,2014,363
NY,PACKAGING DISCREPANCY,2014,0
NY,ROBBERY,2014,18
OH,BREAK-IN/BURGLARY,2014,12
OH,CUSTOMER THEFT (OR NON EMPLOYEE),2014,18
OH,"DISASTER (FIRE, WEATHER, ETC.)",2014,0
OH,EMPLOYEE THEFT (OR SUSPECTED),2014,195
OH,HIJACKING OF TRANSPORT VEHICLE,2014,0
OH,LOSS IN TRANSIT,2014,380
OH,OTHER,2014,1024
OH,PACKAGING DISCREPANCY,2014,0
OH,ROBBERY,2014,36
OK,BREAK-IN/BURGLARY,2014,27
OK,CUSTOMER THEFT (OR NON EMPLOYEE),2014,3
OK,"DISASTER (FIRE, WEATHER, ETC.)",2014,0
OK,EMPLOYEE THEFT (OR SUSPECTED),2014,65
OK,HIJACKING OF TRANSPORT VEHICLE,2014,0
OK,LOSS IN TRANSIT,2014,25
OK,OTHER,2014,121
OK,PACKAGING DISCREPANCY,2014,0
OK,ROBBERY,2014,57
OR,BREAK-IN/BURGLARY,2014,11
OR,CUSTOMER THEFT (OR NON EMPLOYEE),2014,5
OR,"DISASTER (FIRE, WEATHER, ETC.)",2014,0
OR,EMPLOYEE THEFT (OR SUSPECTED),2014,37
OR,LOSS IN TRANSIT,2014,14
OR,OTHER,2014,111
OR,PACKAGING DISCREPANCY,2014,0
OR,ROBBERY,2014,11
PA,BREAK-IN/BURGLARY,2014,16
PA,CUSTOMER THEFT (OR NON EMPLOYEE),2014,16
PA,"DISASTER (FIRE, WEATHER, ETC.)",2014,0
PA,EMPLOYEE THEFT (OR SUSPECTED),2014,157
PA,HIJACKING OF TRANSPORT VEHICLE,2014,0
PA,LOSS IN TRANSIT,2014,165
PA,OTHER,2014,612
PA,PACKAGING DISCREPANCY,2014,0
PA,ROBBERY,2014,41
PR,BREAK-IN/BURGLARY,2014,0
PR,CUSTOMER THEFT (OR NON EMPLOYEE),2014,0
PR,"DISASTER (FIRE, WEATHER, ETC.)",2014,0
PR,EMPLOYEE THEFT (OR SUSPECTED),2014,0
PR,HIJACKING OF TRANSPORT VEHICLE,2014,0
PR,LOSS IN TRANSIT,2014,4
PR,OTHER,2014,18
PR,PACKAGING DISCREPANCY,2014,0
PR,ROBBERY,2014,1
RI,BREAK-IN/BURGLARY,2014,0
RI,CUSTOMER THEFT (OR NON EMPLOYEE),2014,0
RI,EMPLOYEE THEFT (OR SUSPECTED),2014,7
RI,LOSS IN TRANSIT,2014,3
RI,OTHER,2014,51
RI,PACKAGING DISCREPANCY,2014,0
RI,ROBBERY,2014,1
SC,BREAK-IN/BURGLARY,2014,14
SC,CUSTOMER THEFT (OR NON EMPLOYEE),2014,1
SC,"DISASTER (FIRE, WEATHER, ETC.)",2014,0
SC,EMPLOYEE THEFT (OR SUSPECTED),2014,42
SC,LOSS IN TRANSIT,2014,206
SC,OTHER,2014,177
SC,PACKAGING DISCREPANCY,2014,0
SC,ROBBERY,2014,13
SD,BREAK-IN/BURGLARY,2014,2
SD,CUSTOMER THEFT (OR NON EMPLOYEE),2014,0
SD,EMPLOYEE THEFT (OR SUSPECTED),2014,8
SD,LOSS IN TRANSIT,2014,9
SD,OTHER,2014,48
SD,PACKAGING DISCREPANCY,2014,0
SD,ROBBERY,2014,0
TN,BREAK-IN/BURGLARY,2014,36
TN,CUSTOMER THEFT (OR NON EMPLOYEE),2014,5
TN,"DISASTER (FIRE, WEATHER, ETC.)",2014,0
TN,EMPLOYEE THEFT (OR SUSPECTED),2014,284
TN,HIJACKING OF TRANSPORT VEHICLE,2014,0
TN,LOSS IN TRANSIT,2014,319
TN,OTHER,2014,405
TN,PACKAGING DISCREPANCY,2014,0
TN,ROBBERY,2014,17
TX,BREAK-IN/BURGLARY,2014,244
TX,CUSTOMER THEFT (OR NON EMPLOYEE),2014,6
TX,"DISASTER (FIRE, WEATHER, ETC.)",2014,0
TX,EMPLOYEE THEFT (OR SUSPECTED),2014,323
TX,HIJACKING OF TRANSPORT VEHICLE,2014,0
TX,LOSS IN TRANSIT,2014,168
TX,OTHER,2014,335
TX,PACKAGING DISCREPANCY,2014,0
TX,ROBBERY,2014,23
UT,BREAK-IN/BURGLARY,2014,4
UT,CUSTOMER THEFT (OR NON EMPLOYEE),2014,2
UT,"DISASTER (FIRE, WEATHER, ETC.)",2014,0
UT,EMPLOYEE THEFT (OR SUSPECTED),2014,27
UT,LOSS IN TRANSIT,2014,53
UT,OTHER,2014,89
UT,PACKAGING DISCREPANCY,2014,0
UT,ROBBERY,2014,11
VA,BREAK-IN/BURGLARY,2014,16
VA,CUSTOMER THEFT (OR NON EMPLOYEE),2014,6
VA,"DISASTER (FIRE, WEATHER, ETC.)",2014,0
VA,EMPLOYEE THEFT (OR SUSPECTED),2014,74
VA,HIJACKING OF TRANSPORT VEHICLE,2014,0
VA,LOSS IN TRANSIT,2014,39
VA,OTHER,2014,307
VA,PACKAGING DISCREPANCY,2014,0
VA,ROBBERY,2014,32
VI,BREAK-IN/BURGLARY,2014,0
VI,EMPLOYEE THEFT (OR SUSPECTED),2014,1
VI,OTHER,2014,1
VT,BREAK-IN/BURGLARY,2014,1
VT,CUSTOMER THEFT (OR NON EMPLOYEE),2014,2
VT,"DISASTER (FIRE, WEATHER, ETC.)",2014,0
VT,EMPLOYEE THEFT (OR SUSPECTED),2014,7
VT,LOSS IN TRANSIT,2014,5
VT,OTHER,2014,22
VT,PACKAGING DISCREPANCY,2014,0
VT,ROBBERY,2014,7
WA,BREAK-IN/BURGLARY,2014,15
WA,CUSTOMER THEFT (OR NON EMPLOYEE),2014,3
WA,"DISASTER (FIRE, WEATHER, ETC.)",2014,0
WA,EMPLOYEE THEFT (OR SUSPECTED),2014,66
WA,LOSS IN TRANSIT,2014,26
WA,OTHER,2014,185
WA,PACKAGING DISCREPANCY,2014,0
WA,ROBBERY,2014,17
WI,BREAK-IN/BURGLARY,2014,6
WI,CUSTOMER THEFT (OR NON EMPLOYEE),2014,5
WI,"DISASTER (FIRE, WEATHER, ETC.)",2014,0
WI,EMPLOYEE THEFT (OR SUSPECTED),2014,40
WI,HIJACKING OF TRANSPORT VEHICLE,2014,0
WI,LOSS IN TRANSIT,2014,77
WI,OTHER,2014,78
WI,PACKAGING DISCREPANCY,2014,0
WI,ROBBERY,2014,21
WV,BREAK-IN/BURGLARY,2014,4
WV,CUSTOMER THEFT (OR NON EMPLOYEE),2014,0
WV,"DISASTER (FIRE, WEATHER, ETC.)",2014,0
WV,EMPLOYEE THEFT (OR SUSPECTED),2014,32
WV,LOSS IN TRANSIT,2014,23
WV,OTHER,2014,51
WV,PACKAGING DISCREPANCY,2014,0
WV,ROBBERY,2014,6
WY,BREAK-IN/BURGLARY,2014,4
WY,CUSTOMER THEFT (OR NON EMPLOYEE),2014,2
WY,"DISASTER (FIRE, WEATHER, ETC.)",2014,0
WY,EMPLOYEE THEFT (OR SUSPECTED),2014,6
WY,LOSS IN TRANSIT,2014,11
WY,OTHER,2014,14
WY,PACKAGING DISCREPANCY,2014,0
WY,ROBBERY,2014,1
AK,BREAK-IN/BURGLARY,2015,4
AK,CUSTOMER THEFT (OR NON EMPLOYEE),2015,1
AK,EMPLOYEE THEFT (OR SUSPECTED),2015,10
AK,LOSS IN TRANSIT,2015,0
AK,OTHER,2015,19
AK,PACKAGING DISCREPANCY,2015,0
AK,ROBBERY,2015,1
AL,BREAK-IN/BURGLARY,2015,42
AL,CUSTOMER THEFT (OR NON EMPLOYEE),2015,0
AL,"DISASTER (FIRE, WEATHER, ETC.)",2015,0
AL,EMPLOYEE THEFT (OR SUSPECTED),2015,49
AL,HIJACKING OF TRANSPORT VEHICLE,2015,0
AL,LOSS IN TRANSIT,2015,92
AL,OTHER,2015,152
AL,PACKAGING DISCREPANCY,2015,0
AL,ROBBERY,2015,8
AP,EMPLOYEE THEFT (OR SUSPECTED),2015,0
AP,LOSS IN TRANSIT,2015,0
AR,BREAK-IN/BURGLARY,2015,58
AR,CUSTOMER THEFT (OR NON EMPLOYEE),2015,1
AR,"DISASTER (FIRE, WEATHER, ETC.)",2015,0
AR,EMPLOYEE THEFT (OR SUSPECTED),2015,41
AR,LOSS IN TRANSIT,2015,170
AR,OTHER,2015,68
AR,PACKAGING DISCREPANCY,2015,0
AR,ROBBERY,2015,6
AS,OTHER,2015,0
AZ,BREAK-IN/BURGLARY,2015,3
AZ,CUSTOMER THEFT (OR NON EMPLOYEE),2015,4
AZ,"DISASTER (FIRE, WEATHER, ETC.)",2015,0
AZ,EMPLOYEE THEFT (OR SUSPECTED),2015,113
AZ,HIJACKING OF TRANSPORT VEHICLE,2015,0
AZ,LOSS IN TRANSIT,2015,2972
AZ,OTHER,2015,213
AZ,PACKAGING DISCREPANCY,2015,0
AZ,ROBBERY,2015,11
CA,BREAK-IN/BURGLARY,2015,168
CA,CUSTOMER THEFT (OR NON EMPLOYEE),2015,56
CA,"DISASTER (FIRE, WEATHER, ETC.)",2015,0
CA,EMPLOYEE THEFT (OR SUSPECTED),2015,241
CA,HIJACKING OF TRANSPORT VEHICLE,2015,0
CA,LOSS IN TRANSIT,2015,171
CA,OTHER,2015,1142
CA,PACKAGING DISCREPANCY,2015,0
CA,ROBBERY,2015,91
CO,BREAK-IN/BURGLARY,2015,14
CO,CUSTOMER THEFT (OR NON EMPLOYEE),2015,1
CO,"DISASTER (FIRE, WEATHER, ETC.)",2015,0
CO,EMPLOYEE THEFT (OR SUSPECTED),2015,77
CO,HIJACKING OF TRANSPORT VEHICLE,2015,0
CO,LOSS IN TRANSIT,2015,103
CO,OTHER,2015,218
CO,PACKAGING DISCREPANCY,2015,0
CO,ROBBERY,2015,11
CT,BREAK-IN/BURGLARY,2015,0
CT,CUSTOMER THEFT (OR NON EMPLOYEE),2015,1
CT,"DISASTER (FIRE, WEATHER, ETC.)",2015,0
CT,EMPLOYEE THEFT (OR SUSPECTED),2015,25
CT,HIJACKING OF TRANSPORT VEHICLE,2015,0
CT,LOSS IN TRANSIT,2015,22
CT,OTHER,2015,129
CT,PACKAGING DISCREPANCY,2015,0
CT,ROBBERY,2015,2
DC,BREAK-IN/BURGLARY,2015,0
DC,CUSTOMER THEFT (OR NON EMPLOYEE),2015,5
DC,"DISASTER (FIRE, WEATHER, ETC.)",2015,0
DC,EMPLOYEE THEFT (OR SUSPECTED),2015,12
DC,LOSS IN TRANSIT,2015,1
DC,OTHER,2015,23
DC,PACKAGING DISCREPANCY,2015,0
DC,ROBBERY,2015,20
DE,BREAK-IN/BURGLARY,2015,0
DE,CUSTOMER THEFT (OR NON EMPLOYEE),2015,1
DE,EMPLOYEE THEFT (OR SUSPECTED),2015,3
DE,LOSS IN TRANSIT,2015,4
DE,OTHER,2015,19
DE,PACKAGING DISCREPANCY,2015,0
DE,ROBBERY,2015,0
FL,BREAK-IN/BURGLARY,2015,46
FL,CUSTOMER THEFT (OR NON EMPLOYEE),2015,13
FL,"DISASTER (FIRE, WEATHER, ETC.)",2015,0
FL,EMPLOYEE THEFT (OR SUSPECTED),2015,228
FL,HIJACKING OF TRANSPORT VEHICLE,2015,0
FL,LOSS IN TRANSIT,2015,215
FL,OTHER,2015,528
FL,PACKAGING DISCREPANCY,2015,0
FL,ROBBERY,2015,20
GA,BREAK-IN/BURGLARY,2015,45
GA,CUSTOMER THEFT (OR NON EMPLOYEE),2015,9
GA,"DISASTER (FIRE, WEATHER, ETC.)",2015,0
GA,EMPLOYEE THEFT (OR SUSPECTED),2015,87
GA,LOSS IN TRANSIT,2015,82
GA,OTHER,2015,463
GA,PACKAGING DISCREPANCY,2015,0
GA,ROBBERY,2015,24
GU,BREAK-IN/BURGLARY,2015,0
GU,EMPLOYEE THEFT (OR SUSPECTED),2015,0
GU,OTHER,2015,0
HI,BREAK-IN/BURGLARY,2015,1
HI,CUSTOMER THEFT (OR NON EMPLOYEE),2015,2
HI,"DISASTER (FIRE, WEATHER, ETC.)",2015,0
HI,EMPLOYEE THEFT (OR SUSPECTED),2015,6
HI,LOSS IN TRANSIT,2015,8
HI,OTHER,2015,37
HI,PACKAGING DISCREPANCY,2015,0
HI,ROBBERY,2015,6
IA,BREAK-IN/BURGLARY,2015,10
IA,CUSTOMER THEFT (OR NON EMPLOYEE),2015,3
IA,"DISASTER (FIRE, WEATHER, ETC.)",2015,0
IA,EMPLOYEE THEFT (OR SUSPECTED),2015,36
IA,HIJACKING OF TRANSPORT VEHICLE,2015,0
IA,LOSS IN TRANSIT,2015,17
IA,OTHER,2015,73
IA,PACKAGING DISCREPANCY,2015,0
IA,ROBBERY,2015,9
ID,BREAK-IN/BURGLARY,2015,3
ID,CUSTOMER THEFT (OR NON EMPLOYEE),2015,1
ID,"DISASTER (FIRE, WEATHER, ETC.)",2015,0
ID,EMPLOYEE THEFT (OR SUSPECTED),2015,14
ID,LOSS IN TRANSIT,2015,13
ID,OTHER,2015,49
ID,PACKAGING DISCREPANCY,2015,0
ID,ROBBERY,2015,8
IL,BREAK-IN/BURGLARY,2015,13
IL,CUSTOMER THEFT (OR NON EMPLOYEE),2015,14
IL,"DISASTER (FIRE, WEATHER, ETC.)",2015,0
IL,EMPLOYEE THEFT (OR SUSPECTED),2015,99
IL,LOSS IN TRANSIT,2015,244
IL,OTHER,2015,239
IL,PACKAGING DISCREPANCY,2015,0
IL,ROBBERY,2015,14
IN,BREAK-IN/BURGLARY,2015,10
IN,CUSTOMER THEFT (OR NON EMPLOYEE),2015,18
IN,"DISASTER (FIRE, WEATHER, ETC.)",2015,0
IN,EMPLOYEE THEFT (OR SUSPECTED),2015,111
IN,HIJACKING OF TRANSPORT VEHICLE,2015,0
IN,LOSS IN TRANSIT,2015,89
IN,OTHER,2015,348
IN,PACKAGING DISCREPANCY,2015,0
IN,ROBBERY,2015,168
KS,BREAK-IN/BURGLARY,2015,8
KS,CUSTOMER THEFT (OR NON EMPLOYEE),2015,0
KS,"DISASTER (FIRE, WEATHER, ETC.)",2015,0
KS,EMPLOYEE THEFT (OR SUSPECTED),2015,28
KS,HIJACKING OF TRANSPORT VEHICLE,2015,0
KS,LOSS IN TRANSIT,2015,16
KS,OTHER,2015,56
KS,PACKAGING DISCREPANCY,2015,0
KS,ROBBERY,2015,6
KY,BREAK-IN/BURGLARY,2015,34
KY,CUSTOMER THEFT (OR NON EMPLOYEE),2015,23
KY,"DISASTER (FIRE, WEATHER, ETC.)",2015,0
KY,EMPLOYEE THEFT (OR SUSPECTED),2015,69
KY,HIJACKING OF TRANSPORT VEHICLE,2015,0
KY,LOSS IN TRANSIT,2015,182
KY,OTHER,2015,155
KY,PACKAGING DISCREPANCY,2015,0
KY,ROBBERY,2015,7
LA,BREAK-IN/BURGLARY,2015,35
LA,CUSTOMER THEFT (OR NON EMPLOYEE),2015,3
LA,"DISASTER (FIRE, WEATHER, ETC.)",2015,0
LA,EMPLOYEE THEFT (OR SUSPECTED),2015,43
LA,HIJACKING OF TRANSPORT VEHICLE,2015,0
LA,LOSS IN TRANSIT,2015,71
LA,OTHER,2015,95
LA,PACKAGING DISCREPANCY,2015,0
LA,ROBBERY,2015,9
MA,BREAK-IN/BURGLARY,2015,2
MA,CUSTOMER THEFT (OR NON EMPLOYEE),2015,3
MA,"DISASTER (FIRE, WEATHER, ETC.)",2015,0
MA,EMPLOYEE THEFT (OR SUSPECTED),2015,75
MA,HIJACKING OF TRANSPORT VEHICLE,2015,0
MA,LOSS IN TRANSIT,2015,36
MA,OTHER,2015,229
MA,PACKAGING DISCREPANCY,2015,0
MA,ROBBERY,2015,15
MD,BREAK-IN/BURGLARY,2015,38
MD,CUSTOMER THEFT (OR NON EMPLOYEE),2015,4
MD,"DISASTER (FIRE, WEATHER, ETC.)",2015,0
MD,EMPLOYEE THEFT (OR SUSPECTED),2015,52
MD,HIJACKING OF TRANSPORT VEHICLE,2015,0
MD,LOSS IN TRANSIT,2015,11
MD,OTHER,2015,190
MD,PACKAGING DISCREPANCY,2015,0
MD,ROBBERY,2015,31
ME,BREAK-IN/BURGLARY,2015,0
ME,CUSTOMER THEFT (OR NON EMPLOYEE),2015,0
ME,"DISASTER (FIRE, WEATHER, ETC.)",2015,0
ME,EMPLOYEE THEFT (OR SUSPECTED),2015,16
ME,LOSS IN TRANSIT,2015,5
ME,OTHER,2015,54
ME,PACKAGING DISCREPANCY,2015,0
ME,ROBBERY,2015,7
MI,BREAK-IN/BURGLARY,2015,58
MI,CUSTOMER THEFT (OR NON EMPLOYEE),2015,10
MI,"DISASTER (FIRE, WEATHER, ETC.)",2015,0
MI,EMPLOYEE THEFT (OR SUSPECTED),2015,100
MI,HIJACKING OF TRANSPORT VEHICLE,2015,0
MI,LOSS IN TRANSIT,2015,119
MI,OTHER,2015,933
MI,PACKAGING DISCREPANCY,2015,0
MI,ROBBERY,2015,15
MN,BREAK-IN/BURGLARY,2015,9
MN,CUSTOMER THEFT (OR NON EMPLOYEE),2015,8
MN,"DISASTER (FIRE, WEATHER, ETC.)",2015,0
MN,EMPLOYEE THEFT (OR SUSPECTED),2015,41
MN,LOSS IN TRANSIT,2015,25
MN,OTHER,2015,173
MN,PACKAGING DISCREPANCY,2015,0
MN,ROBBERY,2015,14
MO,BREAK-IN/BURGLARY,2015,18
MO,CUSTOMER THEFT (OR NON EMPLOYEE),2015,8
MO,"DISASTER (FIRE, WEATHER, ETC.)",2015,0
MO,EMPLOYEE THEFT (OR SUSPECTED),2015,73
MO,HIJACKING OF TRANSPORT VEHICLE,2015,0
MO,LOSS IN TRANSIT,2015,1145
MO,OTHER,2015,187
MO,PACKAGING DISCREPANCY,2015,0
MO,ROBBERY,2015,10
MP,EMPLOYEE THEFT (OR SUSPECTED),2015,0
MP,LOSS IN TRANSIT,2015,0
MS,BREAK-IN/BURGLARY,2015,35
MS,CUSTOMER THEFT (OR NON EMPLOYEE),2015,0
MS,"DISASTER (FIRE, WEATHER, ETC.)",2015,0
MS,EMPLOYEE THEFT (OR SUSPECTED),2015,38
MS,LOSS IN TRANSIT,2015,14
MS,OTHER,2015,43
MS,PACKAGING DISCREPANCY,2015,0
MS,ROBBERY,2015,5
MT,BREAK-IN/BURGLARY,2015,4
MT,CUSTOMER THEFT (OR NON EMPLOYEE),2015,0
MT,EMPLOYEE THEFT (OR SUSPECTED),2015,69
MT,LOSS IN TRANSIT,2015,20
MT,OTHER,2015,55
MT,PACKAGING DISCREPANCY,2015,0
MT,ROBBERY,2015,0
NC,BREAK-IN/BURGLARY,2015,30
NC,CUSTOMER THEFT (OR NON EMPLOYEE),2015,6
NC,"DISASTER (FIRE, WEATHER, ETC.)",2015,0
NC,EMPLOYEE THEFT (OR SUSPECTED),2015,123
NC,HIJACKING OF TRANSPORT VEHICLE,2015,0
NC,LOSS IN TRANSIT,2015,73
NC,OTHER,2015,427
NC,PACKAGING DISCREPANCY,2015,0
NC,ROBBERY,2015,38
ND,BREAK-IN/BURGLARY,2015,2
ND,CUSTOMER THEFT (OR NON EMPLOYEE),2015,1
ND,EMPLOYEE THEFT (OR SUSPECTED),2015,5
ND,LOSS IN TRANSIT,2015,6
ND,OTHER,2015,23
ND,PACKAGING DISCREPANCY,2015,0
ND,ROBBERY,2015,0
NE,BREAK-IN/BURGLARY,2015,8
NE,CUSTOMER THEFT (OR NON EMPLOYEE),2015,1
NE,"DISASTER (FIRE, WEATHER, ETC.)",2015,0
NE,EMPLOYEE THEFT (OR SUSPECTED),2015,6
NE,HIJACKING OF TRANSPORT VEHICLE,2015,0
NE,LOSS IN TRANSIT,2015,7
NE,OTHER,2015,46
NE,PACKAGING DISCREPANCY,2015,0
NE,ROBBERY,2015,11
NH,BREAK-IN/BURGLARY,2015,1
NH,CUSTOMER THEFT (OR NON EMPLOYEE),2015,2
NH,"DISASTER (FIRE, WEATHER, ETC.)",2015,0
NH,EMPLOYEE THEFT (OR SUSPECTED),2015,15
NH,LOSS IN TRANSIT,2015,6
NH,OTHER,2015,219
NH,PACKAGING DISCREPANCY,2015,0
NH,ROBBERY,2015,13
NJ,BREAK-IN/BURGLARY,2015,8
NJ,CUSTOMER THEFT (OR NON EMPLOYEE),2015,13
NJ,"DISASTER (FIRE, WEATHER, ETC.)",2015,0
NJ,EMPLOYEE THEFT (OR SUSPECTED),2015,40
NJ,LOSS IN TRANSIT,2015,69
NJ,OTHER,2015,166
NJ,PACKAGING DISCREPANCY,2015,0
NJ,ROBBERY,2015,18
NM,BREAK-IN/BURGLARY,2015,1
NM,CUSTOMER THEFT (OR NON EMPLOYEE),2015,4
NM,"DISASTER (FIRE, WEATHER, ETC.)",2015,0
NM,EMPLOYEE THEFT (OR SUSPECTED),2015,39
NM,LOSS IN TRANSIT,2015,20
NM,OTHER,2015,117
NM,PACKAGING DISCREPANCY,2015,0
NM,ROBBERY,2015,13
NV,BREAK-IN/BURGLARY,2015,2
NV,CUSTOMER THEFT (OR NON EMPLOYEE),2015,1
NV,"DISASTER (FIRE, WEATHER, ETC.)",2015,0
NV,EMPLOYEE THEFT (OR SUSPECTED),2015,41
NV,LOSS IN TRANSIT,2015,39
NV,OTHER,2015,76
NV,PACKAGING DISCREPANCY,2015,0
NV,ROBBERY,2015,10
NY,BREAK-IN/BURGLARY,2015,10
NY,CUSTOMER THEFT (OR NON EMPLOYEE),2015,17
NY,"DISASTER (FIRE, WEATHER, ETC.)",2015,0
NY,EMPLOYEE THEFT (OR SUSPECTED),2015,126
NY,HIJACKING OF TRANSPORT VEHICLE,2015,0
NY,LOSS IN TRANSIT,2015,110
NY,OTHER,2015,382
NY,PACKAGING DISCREPANCY,2015,0
NY,ROBBERY,2015,22
OH,BREAK-IN/BURGLARY,2015,32
OH,CUSTOMER THEFT (OR NON EMPLOYEE),2015,17
OH,"DISASTER (FIRE, WEATHER, ETC.)",2015,0
OH,EMPLOYEE THEFT (OR SUSPECTED),2015,205
OH,HIJACKING OF TRANSPORT VEHICLE,2015,0
OH,LOSS IN TRANSIT,2015,1189
OH,OTHER,2015,1431
OH,PACKAGING DISCREPANCY,2015,0
OH,ROBBERY,2015,15
OK,BREAK-IN/BURGLARY,2015,18
OK,CUSTOMER THEFT (OR NON EMPLOYEE),2015,1
OK,"DISASTER (FIRE, WEATHER, ETC.)",2015,0
OK,EMPLOYEE THEFT (OR SUSPECTED),2015,75
OK,HIJACKING OF TRANSPORT VEHICLE,2015,0
OK,LOSS IN TRANSIT,2015,28
OK,OTHER,2015,140
OK,PACKAGING DISCREPANCY,2015,0
OK,ROBBERY,2015,21
OR,BREAK-IN/BURGLARY,2015,12
OR,CUSTOMER THEFT (OR NON EMPLOYEE),2015,4
OR,"DISASTER (FIRE, WEATHER, ETC.)",2015,0
OR,EMPLOYEE THEFT (OR SUSPECTED),2015,28
OR,LOSS IN TRANSIT,2015,93
OR,OTHER,2015,111
OR,PACKAGING DISCREPANCY,2015,0
OR,ROBBERY,2015,2
PA,BREAK-IN/BURGLARY,2015,26
PA,CUSTOMER THEFT (OR NON EMPLOYEE),2015,10
PA,"DISASTER (FIRE, WEATHER, ETC.)",2015,0
PA,EMPLOYEE THEFT (OR SUSPECTED),2015,145
PA,HIJACKING OF TRANSPORT VEHICLE,2015,0
PA,LOSS IN TRANSIT,2015,374
PA,OTHER,2015,463
PA,PACKAGING DISCREPANCY,2015,0
PA,ROBBERY,2015,15
PR,BREAK-IN/BURGLARY,2015,1
PR,CUSTOMER THEFT (OR NON EMPLOYEE),2015,0
PR,"DISASTER (FIRE, WEATHER, ETC.)",2015,0
PR,EMPLOYEE THEFT (OR SUSPECTED),2015,1
PR,HIJACKING OF TRANSPORT VEHICLE,2015,0
PR,LOSS IN TRANSIT,2015,7
PR,OTHER,2015,10
PR,PACKAGING DISCREPANCY,2015,0
PR,ROBBERY,2015,0
RI,BREAK-IN/BURGLARY,2015,0
RI,CUSTOMER THEFT (OR NON EMPLOYEE),2015,0
RI,EMPLOYEE THEFT (OR SUSPECTED),2015,7
RI,LOSS IN TRANSIT,2015,5
RI,OTHER,2015,30
RI,PACKAGING DISCREPANCY,2015,0
RI,ROBBERY,2015,2
SC,BREAK-IN/BURGLARY,2015,21
SC,CUSTOMER THEFT (OR NON EMPLOYEE),2015,4
SC,"DISASTER (FIRE, WEATHER, ETC.)",2015,0
SC,EMPLOYEE THEFT (OR SUSPECTED),2015,50
SC,LOSS IN TRANSIT,2015,314
SC,OTHER,2015,229
SC,PACKAGING DISCREPANCY,2015,0
SC,ROBBERY,2015,14
SD,BREAK-IN/BURGLARY,2015,3
SD,CUSTOMER THEFT (OR NON EMPLOYEE),2015,2
SD,EMPLOYEE THEFT (OR SUSPECTED),2015,5
SD,LOSS IN TRANSIT,2015,9
SD,OTHER,2015,59
SD,PACKAGING DISCREPANCY,2015,0
SD,ROBBERY,2015,1
TN,BREAK-IN/BURGLARY,2015,45
TN,CUSTOMER THEFT (OR NON EMPLOYEE),2015,9
TN,"DISASTER (FIRE, WEATHER, ETC.)",2015,0
TN,EMPLOYEE THEFT (OR SUSPECTED),2015,100
TN,HIJACKING OF TRANSPORT VEHICLE,2015,0
TN,LOSS IN TRANSIT,2015,433
TN,OTHER,2015,460
TN,PACKAGING DISCREPANCY,2015,0
TN,ROBBERY,2015,32
TX,BREAK-IN/BURGLARY,2015,245
TX,CUSTOMER THEFT (OR NON EMPLOYEE),2015,16
TX,"DISASTER (FIRE, WEATHER, ETC.)",2015,0
TX,EMPLOYEE THEFT (OR SUSPECTED),2015,329
TX,HIJACKING OF TRANSPORT VEHICLE,2015,0
TX,LOSS IN TRANSIT,2015,305
TX,OTHER,2015,516
TX,PACKAGING DISCREPANCY,2015,0
TX,ROBBERY,2015,29
UT,BREAK-IN/BURGLARY,2015,1
UT,CUSTOMER THEFT (OR NON EMPLOYEE),2015,8
UT,"DISASTER (FIRE, WEATHER, ETC.)",2015,0
UT,EMPLOYEE THEFT (OR SUSPECTED),2015,18
UT,LOSS IN TRANSIT,2015,45
UT,OTHER,2015,99
UT,PACKAGING DISCREPANCY,2015,0
UT,ROBBERY,2015,5
VA,BREAK-IN/BURGLARY,2015,13
VA,CUSTOMER THEFT (OR NON EMPLOYEE),2015,9
VA,"DISASTER (FIRE, WEATHER, ETC.)",2015,0
VA,EMPLOYEE THEFT (OR SUSPECTED),2015,64
VA,HIJACKING OF TRANSPORT VEHICLE,2015,0
VA,LOSS IN TRANSIT,2015,52
VA,OTHER,2015,259
VA,PACKAGING DISCREPANCY,2015,0
VA,ROBBERY,2015,17
