state,business_activity,period,count
FL,HOSPITAL,2018,199
FL,IMPORTER,2018,0
FL,MANUFACTURER,2018,0
FL,MID LEVEL PRACTITIONER,2018,0
FL,NTP,2018,2
FL,PHARMACY,2018,479
FL,PRACTITIONER,2018,68
FL,RESEARCHER,2018,1
FL,REVERSE DISTRIBUTOR,2018,5
GA,ANALYTICAL LAB,2018,0
GA,CANINE HANDLER,2018,0
GA,DISTRIBUTOR,2018,42
GA,EXPORTER,2018,0
GA,HOSPITAL,2018,207
GA,MANUFACTURER,2018,0
GA,MID LEVEL PRACTITIONER,2018,0
GA,NTP,2018,2
GA,PHARMACY,2018,364
GA,PRACTITIONER,2018,27
GA,RESEARCHER,2018,1
GA,REVERSE DISTRIBUTOR,2018,1
GU,HOSPITAL,2018,0
GU,PHARMACY,2018,0
HI,DISTRIBUTOR,2018,1
HI,HOSPITAL,2018,3
HI,NTP,2018,0
HI,PHARMACY,2018,40
HI,PRACTITIONER,2018,3
IA,ANALYTICAL LAB,2018,0
IA,CANINE HANDLER,2018,0
IA,DISTRIBUTOR,2018,2
IA,HOSPITAL,2018,28
IA,MID LEVEL PRACTITIONER,2018,0
IA,NTP,2018,0
IA,PHARMACY,2018,86
IA,PRACTITIONER,2018,3
IA,RESEARCHER,2018,0
ID,CANINE HANDLER,2018,0
ID,DISTRIBUTOR,2018,0
ID,HOSPITAL,2018,9
ID,MID LEVEL PRACTITIONER,2018,0
ID,PHARMACY,2018,35
ID,PRACTITIONER,2018,5
IL,ANALYTICAL LAB,2018,0
IL,CANINE HANDLER,2018,0
IL,DISTRIBUTOR,2018,25
IL,EXPORTER,2018,0
IL,HOSPITAL,2018,75
IL,MANUFACTURER,2018,2
IL,MID LEVEL PRACTITIONER,2018,1
IL,NTP,2018,4
IL,PHARMACY,2018,602
IL,PRACTITIONER,2018,40
IL,RESEARCHER,2018,0
IL,REVERSE DISTRIBUTOR,2018,4
IL,TEACHING INSTITUTION,2018,0
IN,ANALYTICAL LAB,2018,2
IN,CANINE HANDLER,2018,0
IN,DISTRIBUTOR,2018,40
IN,HOSPITAL,2018,166
IN,IMPORTER,2018,1
IN,MANUFACTURER,2018,1
IN,MID LEVEL PRACTITIONER,2018,0
IN,NTP,2018,1
IN,PHARMACY,2018,425
IN,PRACTITIONER,2018,21
IN,RESEARCHER,2018,0
IN,REVERSE DISTRIBUTOR,2018,0
KS,CANINE HANDLER,2018,0
KS,DISTRIBUTOR,2018,3
KS,HOSPITAL,2018,30
KS,MANUFACTURER,2018,1
KS,MID LEVEL PRACTITIONER,2018,1
KS,NTP,2018,0
KS,PHARMACY,2018,110
KS,PRACTITIONER,2018,2
KS,RESEARCHER,2018,0
KY,CANINE HANDLER,2018,0
KY,DISTRIBUTOR,2018,34
KY,EXPORTER,2018,0
KY,HOSPITAL,2018,93
KY,IMPORTER,2018,0
KY,MANUFACTURER,2018,0
KY,MID LEVEL PRACTITIONER,2018,0
KY,NTP,2018,3
KY,PHARMACY,2018,103
KY,PRACTITIONER,2018,19
KY,RESEARCHER,2018,0
LA,DISTRIBUTOR,2018,8
LA,HOSPITAL,2018,55
LA,MID LEVEL PRACTITIONER,2018,0
LA,NTP,2018,1
LA,PHARMACY,2018,116
LA,PRACTITIONER,2018,8
MA,CANINE HANDLER,2018,0
MA,DISTRIBUTOR,2018,18
MA,HOSPITAL,2018,87
MA,MANUFACTURER,2018,0
MA,MID LEVEL PRACTITIONER,2018,0
MA,NTP,2018,15
MA,PHARMACY,2018,104
MA,PRACTITIONER,2018,6
MA,RESEARCHER,2018,0
MD,ANALYTICAL LAB,2018,0
MD,DISTRIBUTOR,2018,2
MD,EXPORTER,2018,0
MD,HOSPITAL,2018,37
MD,MANUFACTURER,2018,3
MD,MID LEVEL PRACTITIONER,2018,1
MD,NTP,2018,3
MD,PHARMACY,2018,344
MD,PRACTITIONER,2018,23
MD,RESEARCHER,2018,0
ME,DISTRIBUTOR,2018,0
ME,HOSPITAL,2018,12
ME,MID LEVEL PRACTITIONER,2018,0
ME,NTP,2018,0
ME,PHARMACY,2018,37
ME,PRACTITIONER,2018,3
ME,RESEARCHER,2018,0
MI,CANINE HANDLER,2018,0
MI,DISTRIBUTOR,2018,8
MI,EXPORTER,2018,0
MI,HOSPITAL,2018,88
MI,IMPORTER,2018,0
MI,MANUFACTURER,2018,0
MI,MID LEVEL PRACTITIONER,2018,1
MI,NTP,2018,0
MI,PHARMACY,2018,716
MI,PRACTITIONER,2018,18
MI,RESEARCHER,2018,1
MI,REVERSE DISTRIBUTOR,2018,0
MI,TEACHING INSTITUTION,2018,1
MN,ANALYTICAL LAB,2018,0
MN,CANINE HANDLER,2018,1
MN,DISTRIBUTOR,2018,8
MN,HOSPITAL,2018,49
MN,IMPORTER,2018,0
MN,MANUFACTURER,2018,2
MN,MID LEVEL PRACTITIONER,2018,0
MN,NTP,2018,0
MN,PHARMACY,2018,143
MN,PRACTITIONER,2018,21
MN,RESEARCHER,2018,0
MN,REVERSE DISTRIBUTOR,2018,0
MO,ANALYTICAL LAB,2018,0
MO,CANINE HANDLER,2018,0
MO,DISTRIBUTOR,2018,21
MO,HOSPITAL,2018,148
MO,MANUFACTURER,2018,5
MO,MID LEVEL PRACTITIONER,2018,2
MO,NTP,2018,1
MO,PHARMACY,2018,2133
MO,PRACTITIONER,2018,13
MO,RESEARCHER,2018,1
MO,TEACHING INSTITUTION,2018,0
MP,PHARMACY,2018,1
MS,DISTRIBUTOR,2018,92
MS,EXPORTER,2018,0
MS,HOSPITAL,2018,29
MS,MANUFACTURER,2018,5
MS,MID LEVEL PRACTITIONER,2018,0
MS,PHARMACY,2018,85
MS,PRACTITIONER,2018,5
MS,RESEARCHER,2018,0
MT,HOSPITAL,2018,39
MT,MID LEVEL PRACTITIONER,2018,1
MT,NTP,2018,0
MT,PHARMACY,2018,40
MT,PRACTITIONER,2018,3
NC,ANALYTICAL LAB,2018,3
NC,CANINE HANDLER,2018,0
NC,DISTRIBUTOR,2018,23
NC,EXPORTER,2018,0
NC,HOSPITAL,2018,222
NC,IMPORTER,2018,0
NC,MANUFACTURER,2018,2
NC,MID LEVEL PRACTITIONER,2018,38
NC,NTP,2018,1
NC,PHARMACY,2018,304
NC,PRACTITIONER,2018,40
NC,RESEARCHER,2018,1
NC,REVERSE DISTRIBUTOR,2018,0
NC,TEACHING INSTITUTION,2018,0
ND,DISTRIBUTOR,2018,0
ND,HOSPITAL,2018,33
ND,IMPORTER,2018,1
ND,MANUFACTURER,2018,0
ND,NTP,2018,0
ND,PHARMACY,2018,12
ND,PRACTITIONER,2018,1
NE,DISTRIBUTOR,2018,0
NE,HOSPITAL,2018,11
NE,MANUFACTURER,2018,0
NE,MID LEVEL PRACTITIONER,2018,0
NE,PHARMACY,2018,66
NE,PRACTITIONER,2018,2
NE,RESEARCHER,2018,0
NH,DISTRIBUTOR,2018,1
NH,HOSPITAL,2018,20
NH,IMPORTER,2018,0
NH,MID LEVEL PRACTITIONER,2018,0
NH,NTP,2018,0
NH,PHARMACY,2018,67
NH,PRACTITIONER,2018,5
NJ,ANALYTICAL LAB,2018,0
NJ,CANINE HANDLER,2018,0
NJ,DISTRIBUTOR,2018,39
NJ,EXPORTER,2018,0
NJ,HOSPITAL,2018,14
NJ,IMPORTER,2018,0
NJ,MANUFACTURER,2018,9
NJ,MID LEVEL PRACTITIONER,2018,3
NJ,NTP,2018,2
NJ,PHARMACY,2018,150
NJ,PRACTITIONER,2018,51
NJ,RESEARCHER,2018,0
NM,HOSPITAL,2018,39
NM,MANUFACTURER,2018,0
NM,MID LEVEL PRACTITIONER,2018,4
NM,NTP,2018,0
NM,PHARMACY,2018,54
NM,PRACTITIONER,2018,4
NM,TEACHING INSTITUTION,2018,0
NV,DISTRIBUTOR,2018,9
NV,HOSPITAL,2018,97
NV,MANUFACTURER,2018,0
NV,MID LEVEL PRACTITIONER,2018,0
NV,NTP,2018,1
NV,PHARMACY,2018,87
NV,PRACTITIONER,2018,19
NV,RESEARCHER,2018,22
NY,ANALYTICAL LAB,2018,1
NY,DISTRIBUTOR,2018,44
NY,HOSPITAL,2018,117
NY,IMPORTER,2018,0
NY,MANUFACTURER,2018,3
NY,MID LEVEL PRACTITIONER,2018,0
NY,NTP,2018,8
NY,PHARMACY,2018,364
NY,PRACTITIONER,2018,52
NY,RESEARCHER,2018,3
NY,TEACHING INSTITUTION,2018,0
OH,ANALYTICAL LAB,2018,0
OH,DISTRIBUTOR,2018,45
OH,HOSPITAL,2018,301
OH,IMPORTER,2018,2
OH,MANUFACTURER,2018,1
OH,MID LEVEL PRACTITIONER,2018,2
OH,NTP,2018,7
OH,PHARMACY,2018,1724
OH,PRACTITIONER,2018,23
OH,RESEARCHER,2018,0
OH,REVERSE DISTRIBUTOR,2018,0
OH,TEACHING INSTITUTION,2018,0
OK,ANALYTICAL LAB,2018,0
OK,CANINE HANDLER,2018,0
OK,DISTRIBUTOR,2018,6
OK,HOSPITAL,2018,44
OK,MANUFACTURER,2018,2
OK,MID LEVEL PRACTITIONER,2018,5
OK,NTP,2018,0
OK,PHARMACY,2018,96
OK,PRACTITIONER,2018,14
OK,REVERSE DISTRIBUTOR,2018,0
OR,DISTRIBUTOR,2018,5
OR,HOSPITAL,2018,67
OR,MANUFACTURER,2018,1
OR,MID LEVEL PRACTITIONER,2018,2
OR,NTP,2018,4
OR,PHARMACY,2018,196
OR,PRACTITIONER,2018,27
PA,ANALYTICAL LAB,2018,0
PA,DISTRIBUTOR,2018,79
PA,HOSPITAL,2018,177
PA,MANUFACTURER,2018,1
PA,MID LEVEL PRACTITIONER,2018,0
PA,NTP,2018,20
PA,PHARMACY,2018,672
PA,PRACTITIONER,2018,31
PA,RESEARCHER,2018,3
PA,REVERSE DISTRIBUTOR,2018,0
PR,ANALYTICAL LAB,2018,0
PR,CANINE HANDLER,2018,0
PR,DISTRIBUTOR,2018,2
PR,EXPORTER,2018,0
PR,HOSPITAL,2018,6
PR,MANUFACTURER,2018,1
PR,NTP,2018,0
PR,PHARMACY,2018,19
RI,DISTRIBUTOR,2018,6
RI,EXPORTER,2018,0
RI,HOSPITAL,2018,12
RI,MANUFACTURER,2018,0
RI,NTP,2018,2
RI,PHARMACY,2018,20
RI,PRACTITIONER,2018,1
SC,ANALYTICAL LAB,2018,0
SC,CANINE HANDLER,2018,0
SC,DISTRIBUTOR,2018,15
SC,HOSPITAL,2018,69
SC,IMPORTER,2018,0
SC,MANUFACTURER,2018,17
SC,MID LEVEL PRACTITIONER,2018,2
SC,NTP,2018,1
SC,PHARMACY,2018,1035
SC,PRACTITIONER,2018,38
SC,RESEARCHER,2018,0
SD,HOSPITAL,2018,63
SD,MID LEVEL PRACTITIONER,2018,0
SD,PHARMACY,2018,12
SD,PRACTITIONER,2018,1
TN,ANALYTICAL LAB,2018,1
TN,DISTRIBUTOR,2018,202
TN,EXPORTER,2018,0
TN,HOSPITAL,2018,258
TN,IMPORTER,2018,0
TN,MANUFACTURER,2018,0
TN,MID LEVEL PRACTITIONER,2018,4
TN,NTP,2018,1
TN,PHARMACY,2018,527
TN,PRACTITIONER,2018,20
TN,RESEARCHER,2018,1
TN,REVERSE DISTRIBUTOR,2018,5
TX,ANALYTICAL LAB,2018,0
TX,CANINE HANDLER,2018,1
TX,DISTRIBUTOR,2018,61
TX,HOSPITAL,2018,278
TX,MANUFACTURER,2018,9
TX,MID LEVEL PRACTITIONER,2018,29
TX,NTP,2018,2
TX,PHARMACY,2018,623
TX,PRACTITIONER,2018,77
TX,RESEARCHER,2018,2
TX,REVERSE DISTRIBUTOR,2018,22
TX,TEACHING INSTITUTION,2018,0
UT,ANALYTICAL LAB,2018,0
UT,DISTRIBUTOR,2018,7
UT,HOSPITAL,2018,52
UT,MANUFACTURER,2018,0
UT,MID LEVEL PRACTITIONER,2018,0
UT,NTP,2018,0
UT,PHARMACY,2018,47
UT,PRACTITIONER,2018,13
UT,RESEARCHER,2018,0
VA,ANALYTICAL LAB,2018,2
VA,CANINE HANDLER,2018,0
VA,DISTRIBUTOR,2018,7
VA,HOSPITAL,2018,94
VA,IMPORTER,2018,0
VA,MANUFACTURER,2018,0
VA,MID LEVEL PRACTITIONER,2018,0
VA,NTP,2018,2
VA,PHARMACY,2018,279
VA,PRACTITIONER,2018,28
VA,RESEARCHER,2018,0
VA,TEACHING INSTITUTION,2018,0
VI,HOSPITAL,2018,0
VI,PHARMACY,2018,0
VT,CANINE HANDLER,2018,0
VT,DISTRIBUTOR,2018,0
VT,HOSPITAL,2018,6
VT,MANUFACTURER,2018,0
VT,MID LEVEL PRACTITIONER,2018,0
VT,NTP,2018,0
VT,PHARMACY,2018,23
VT,PRACTITIONER,2018,1
VT,TEACHING INSTITUTION,2018,0
WA,DISTRIBUTOR,2018,16
WA,HOSPITAL,2018,94
WA,MANUFACTURER,2018,0
WA,MID LEVEL PRACTITIONER,2018,3
WA,NTP,2018,0
WA,PHARMACY,2018,305
WA,PRACTITIONER,2018,34
WA,RESEARCHER,2018,0
WI,DISTRIBUTOR,2018,4
WI,HOSPITAL,2018,34
WI,IMPORTER,2018,2
WI,MID LEVEL PRACTITIONER,2018,1
WI,NTP,2018,0
WI,PHARMACY,2018,108
WI,PRACTITIONER,2018,9
WI,RESEARCHER,2018,0
WI,REVERSE DISTRIBUTOR,2018,0
WV,CANINE HANDLER,2018,0
WV,DISTRIBUTOR,2018,5
WV,HOSPITAL,2018,49
WV,IMPORTER,2018,1
WV,MANUFACTURER,2018,0
WV,MID LEVEL PRACTITIONER,2018,1
WV,NTP,2018,0
WV,PHARMACY,2018,33
WV,PRACTITIONER,2018,3
WY,CANINE HANDLER,2018,0
WY,HOSPITAL,2018,13
WY,IMPORTER,2018,0
WY,MID LEVEL PRACTITIONER,2018,0
WY,PHARMACY,2018,15
WY,PRACTITIONER,2018,0
AK,DISTRIBUTOR,2019,0
AK,HOSPITAL,2019,6
AK,MID LEVEL PRACTITIONER,2019,0
AK,PHARMACY,2019,25
AK,PRACTITIONER,2019,3
AL,ANALYTICAL LAB,2019,0
AL,DISTRIBUTOR,2019,9
AL,EXPORTER,2019,0
AL,HOSPITAL,2019,77
AL,MANUFACTURER,2019,0
AL,MID LEVEL PRACTITIONER,2019,0
AL,NTP,2019,0
AL,PHARMACY,2019,140
AL,PRACTITIONER,2019,11
AL,RESEARCHER,2019,0
AP,HOSPITAL,2019,0
AR,CANINE HANDLER,2019,0
AR,DISTRIBUTOR,2019,1
AR,HOSPITAL,2019,34
AR,MANUFACTURER,2019,0
AR,MID LEVEL PRACTITIONER,2019,1
AR,NTP,2019,0
AR,PHARMACY,2019,63
AR,PRACTITIONER,2019,10
AR,RESEARCHER,2019,0
AS,HOSPITAL,2019,0
AZ,ANALYTICAL LAB,2019,0
AZ,CANINE HANDLER,2019,0
AZ,DISTRIBUTOR,2019,20
AZ,HOSPITAL,2019,107
AZ,MANUFACTURER,2019,0
AZ,MID LEVEL PRACTITIONER,2019,1
AZ,NTP,2019,0
AZ,PHARMACY,2019,2394
AZ,PRACTITIONER,2019,29
AZ,RESEARCHER,2019,1
CA,CANINE HANDLER,2019,0
CA,DISTRIBUTOR,2019,71
CA,EXPORTER,2019,0
CA,HOSPITAL,2019,535
CA,MANUFACTURER,2019,4
CA,MID LEVEL PRACTITIONER,2019,2
CA,NTP,2019,7
CA,PHARMACY,2019,1754
CA,PRACTITIONER,2019,116
CA,RESEARCHER,2019,0
CA,REVERSE DISTRIBUTOR,2019,1
CA,TEACHING INSTITUTION,2019,1
CO,ANALYTICAL LAB,2019,0
CO,CANINE HANDLER,2019,0
CO,DISTRIBUTOR,2019,8
CO,HOSPITAL,2019,73
CO,IMPORTER,2019,0
CO,MANUFACTURER,2019,4
CO,MID LEVEL PRACTITIONER,2019,2
CO,NTP,2019,2
CO,PHARMACY,2019,184
CO,PRACTITIONER,2019,36
CO,RESEARCHER,2019,0
CO,TEACHING INSTITUTION,2019,0
CT,ANALYTICAL LAB,2019,0
CT,CANINE HANDLER,2019,0
CT,DISTRIBUTOR,2019,0
CT,EXPORTER,2019,0
CT,HOSPITAL,2019,55
CT,MANUFACTURER,2019,0
CT,MID LEVEL PRACTITIONER,2019,1
CT,NTP,2019,0
CT,PHARMACY,2019,264
CT,PRACTITIONER,2019,16
CT,RESEARCHER,2019,1
DC,DISTRIBUTOR,2019,0
DC,HOSPITAL,2019,104
DC,MID LEVEL PRACTITIONER,2019,2
DC,PHARMACY,2019,46
DC,PRACTITIONER,2019,1
DC,RESEARCHER,2019,1
DC,TEACHING INSTITUTION,2019,0
DE,ANALYTICAL LAB,2019,2
DE,DISTRIBUTOR,2019,0
DE,HOSPITAL,2019,3
DE,MANUFACTURER,2019,0
DE,NTP,2019,0
DE,PHARMACY,2019,14
DE,PRACTITIONER,2019,2
DE,RESEARCHER,2019,0
FL,ANALYTICAL LAB,2019,0
FL,CANINE HANDLER,2019,0
FL,DISTRIBUTOR,2019,87
FL,EXPORTER,2019,0
FL,HOSPITAL,2019,156
FL,IMPORTER,2019,0
FL,MANUFACTURER,2019,2
FL,MID LEVEL PRACTITIONER,2019,3
FL,NTP,2019,1
FL,PHARMACY,2019,515
FL,PRACTITIONER,2019,58
FL,RESEARCHER,2019,3
FL,REVERSE DISTRIBUTOR,2019,15
GA,ANALYTICAL LAB,2019,0
GA,CANINE HANDLER,2019,0
GA,DISTRIBUTOR,2019,26
GA,EXPORTER,2019,0
GA,HOSPITAL,2019,232
GA,MANUFACTURER,2019,0
GA,MID LEVEL PRACTITIONER,2019,0
GA,NTP,2019,1
GA,PHARMACY,2019,358
GA,PRACTITIONER,2019,34
GA,RESEARCHER,2019,0
GA,REVERSE DISTRIBUTOR,2019,0
GU,HOSPITAL,2019,0
GU,PHARMACY,2019,0
HI,DISTRIBUTOR,2019,2
HI,HOSPITAL,2019,16
HI,NTP,2019,0
HI,PHARMACY,2019,40
HI,PRACTITIONER,2019,2
IA,ANALYTICAL LAB,2019,0
IA,CANINE HANDLER,2019,0
IA,DISTRIBUTOR,2019,2
IA,HOSPITAL,2019,26
IA,MID LEVEL PRACTITIONER,2019,1
IA,NTP,2019,3
IA,PHARMACY,2019,97
IA,PRACTITIONER,2019,6
IA,RESEARCHER,2019,2
ID,CANINE HANDLER,2019,0
ID,DISTRIBUTOR,2019,1
ID,HOSPITAL,2019,17
ID,MID LEVEL PRACTITIONER,2019,0
ID,PHARMACY,2019,39
ID,PRACTITIONER,2019,6
IL,ANALYTICAL LAB,2019,1
IL,CANINE HANDLER,2019,0
IL,DISTRIBUTOR,2019,14
IL,EXPORTER,2019,1
IL,HOSPITAL,2019,99
IL,MANUFACTURER,2019,5
IL,MID LEVEL PRACTITIONER,2019,0
IL,NTP,2019,2
IL,PHARMACY,2019,520
IL,PRACTITIONER,2019,25
IL,RESEARCHER,2019,0
IL,REVERSE DISTRIBUTOR,2019,5
IL,TEACHING INSTITUTION,2019,0
IN,ANALYTICAL LAB,2019,1
IN,CANINE HANDLER,2019,1
IN,DISTRIBUTOR,2019,29
IN,HOSPITAL,2019,198
IN,IMPORTER,2019,0
IN,MANUFACTURER,2019,1
IN,MID LEVEL PRACTITIONER,2019,1
IN,NTP,2019,8
IN,PHARMACY,2019,406
IN,PRACTITIONER,2019,12
IN,RESEARCHER,2019,0
IN,REVERSE DISTRIBUTOR,2019,3
KS,CANINE HANDLER,2019,0
KS,DISTRIBUTOR,2019,4
KS,HOSPITAL,2019,34
KS,MANUFACTURER,2019,1
KS,MID LEVEL PRACTITIONER,2019,1
KS,NTP,2019,0
KS,PHARMACY,2019,134
KS,PRACTITIONER,2019,6
KS,RESEARCHER,2019,0
KY,CANINE HANDLER,2019,0
KY,DISTRIBUTOR,2019,22
KY,EXPORTER,2019,0
KY,HOSPITAL,2019,88
KY,IMPORTER,2019,0
KY,MANUFACTURER,2019,0
KY,MID LEVEL PRACTITIONER,2019,1
KY,NTP,2019,0
KY,PHARMACY,2019,128
KY,PRACTITIONER,2019,10
KY,RESEARCHER,2019,0
LA,DISTRIBUTOR,2019,7
LA,HOSPITAL,2019,91
LA,MID LEVEL PRACTITIONER,2019,1
LA,NTP,2019,0
LA,PHARMACY,2019,108
LA,PRACTITIONER,2019,11
MA,CANINE HANDLER,2019,0
MA,DISTRIBUTOR,2019,13
MA,HOSPITAL,2019,93
MA,MANUFACTURER,2019,1
MA,MID LEVEL PRACTITIONER,2019,0
MA,NTP,2019,1
MA,PHARMACY,2019,116
MA,PRACTITIONER,2019,25
MA,RESEARCHER,2019,2
MD,ANALYTICAL LAB,2019,0
MD,DISTRIBUTOR,2019,0
MD,EXPORTER,2019,0
MD,HOSPITAL,2019,29
MD,MANUFACTURER,2019,0
MD,MID LEVEL PRACTITIONER,2019,1
MD,NTP,2019,3
MD,PHARMACY,2019,250
MD,PRACTITIONER,2019,20
MD,RESEARCHER,2019,0
ME,DISTRIBUTOR,2019,0
ME,HOSPITAL,2019,23
ME,MID LEVEL PRACTITIONER,2019,0
ME,NTP,2019,1
ME,PHARMACY,2019,36
ME,PRACTITIONER,2019,4
ME,RESEARCHER,2019,0
MI,CANINE HANDLER,2019,0
MI,DISTRIBUTOR,2019,8
MI,EXPORTER,2019,0
MI,HOSPITAL,2019,106
MI,IMPORTER,2019,0
MI,MANUFACTURER,2019,0
MI,MID LEVEL PRACTITIONER,2019,1
MI,NTP,2019,1
MI,PHARMACY,2019,460
MI,PRACTITIONER,2019,29
MI,RESEARCHER,2019,2
MI,REVERSE DISTRIBUTOR,2019,0
MI,TEACHING INSTITUTION,2019,0
MN,ANALYTICAL LAB,2019,1
MN,CANINE HANDLER,2019,0
MN,DISTRIBUTOR,2019,5
MN,HOSPITAL,2019,39
MN,IMPORTER,2019,0
MN,MANUFACTURER,2019,0
MN,MID LEVEL PRACTITIONER,2019,0
MN,NTP,2019,0
MN,PHARMACY,2019,157
MN,PRACTITIONER,2019,21
MN,RESEARCHER,2019,0
MN,REVERSE DISTRIBUTOR,2019,0
MO,ANALYTICAL LAB,2019,0
MO,CANINE HANDLER,2019,1
MO,DISTRIBUTOR,2019,28
MO,HOSPITAL,2019,178
MO,MANUFACTURER,2019,4
MO,MID LEVEL PRACTITIONER,2019,1
MO,NTP,2019,0
MO,PHARMACY,2019,2483
MO,PRACTITIONER,2019,13
MO,RESEARCHER,2019,2
MO,TEACHING INSTITUTION,2019,1
MP,PHARMACY,2019,0
MS,DISTRIBUTOR,2019,72
MS,EXPORTER,2019,0
MS,HOSPITAL,2019,20
MS,MANUFACTURER,2019,0
MS,MID LEVEL PRACTITIONER,2019,0
MS,PHARMACY,2019,52
MS,PRACTITIONER,2019,4
MS,RESEARCHER,2019,0
MT,HOSPITAL,2019,31
MT,MID LEVEL PRACTITIONER,2019,0
MT,NTP,2019,0
MT,PHARMACY,2019,27
MT,PRACTITIONER,2019,3
NC,ANALYTICAL LAB,2019,3
NC,CANINE HANDLER,2019,0
NC,DISTRIBUTOR,2019,24
NC,EXPORTER,2019,0
NC,HOSPITAL,2019,170
NC,IMPORTER,2019,0
NC,MANUFACTURER,2019,1
NC,MID LEVEL PRACTITIONER,2019,26
NC,NTP,2019,8
NC,PHARMACY,2019,308
NC,PRACTITIONER,2019,22
NC,RESEARCHER,2019,0
NC,REVERSE DISTRIBUTOR,2019,0
NC,TEACHING INSTITUTION,2019,0
ND,DISTRIBUTOR,2019,0
ND,HOSPITAL,2019,20
ND,IMPORTER,2019,0
ND,MANUFACTURER,2019,1
ND,NTP,2019,0
ND,PHARMACY,2019,10
ND,PRACTITIONER,2019,2
NE,DISTRIBUTOR,2019,1
NE,HOSPITAL,2019,13
NE,MANUFACTURER,2019,0
NE,MID LEVEL PRACTITIONER,2019,0
NE,PHARMACY,2019,32
NE,PRACTITIONER,2019,4
NE,RESEARCHER,2019,0
NH,DISTRIBUTOR,2019,1
NH,HOSPITAL,2019,13
NH,IMPORTER,2019,0
NH,MID LEVEL PRACTITIONER,2019,0
NH,NTP,2019,0
NH,PHARMACY,2019,44
NH,PRACTITIONER,2019,2
NJ,ANALYTICAL LAB,2019,0
NJ,CANINE HANDLER,2019,0
NJ,DISTRIBUTOR,2019,32
NJ,EXPORTER,2019,0
NJ,HOSPITAL,2019,20
NJ,IMPORTER,2019,0
NJ,MANUFACTURER,2019,4
NJ,MID LEVEL PRACTITIONER,2019,1
NJ,NTP,2019,1
NJ,PHARMACY,2019,196
NJ,PRACTITIONER,2019,33
NJ,RESEARCHER,2019,0
NM,HOSPITAL,2019,63
NM,MANUFACTURER,2019,1
NM,MID LEVEL PRACTITIONER,2019,5
NM,NTP,2019,1
NM,PHARMACY,2019,31
NM,PRACTITIONER,2019,4
NM,TEACHING INSTITUTION,2019,0
NV,DISTRIBUTOR,2019,5
NV,HOSPITAL,2019,42
NV,MANUFACTURER,2019,0
NV,MID LEVEL PRACTITIONER,2019,0
NV,NTP,2019,0
NV,PHARMACY,2019,92
NV,PRACTITIONER,2019,5
NV,RESEARCHER,2019,0
NY,ANALYTICAL LAB,2019,0
NY,DISTRIBUTOR,2019,47
NY,HOSPITAL,2019,137
NY,IMPORTER,2019,1
NY,MANUFACTURER,2019,1
NY,MID LEVEL PRACTITIONER,2019,0
NY,NTP,2019,1
NY,PHARMACY,2019,274
NY,PRACTITIONER,2019,50
NY,RESEARCHER,2019,2
NY,TEACHING INSTITUTION,2019,0
OH,ANALYTICAL LAB,2019,0
OH,DISTRIBUTOR,2019,40
OH,HOSPITAL,2019,234
OH,IMPORTER,2019,0
OH,MANUFACTURER,2019,4
OH,MID LEVEL PRACTITIONER,2019,5
OH,NTP,2019,5
OH,PHARMACY,2019,1034
OH,PRACTITIONER,2019,21
OH,RESEARCHER,2019,2
OH,REVERSE DISTRIBUTOR,2019,0
OH,TEACHING INSTITUTION,2019,0
OK,ANALYTICAL LAB,2019,0
OK,CANINE HANDLER,2019,1
OK,DISTRIBUTOR,2019,7
OK,HOSPITAL,2019,56
OK,MANUFACTURER,2019,1
OK,MID LEVEL PRACTITIONER,2019,1
OK,NTP,2019,0
OK,PHARMACY,2019,102
OK,PRACTITIONER,2019,11
OK,REVERSE DISTRIBUTOR,2019,0
OR,DISTRIBUTOR,2019,9
OR,HOSPITAL,2019,59
OR,MANUFACTURER,2019,0
OR,MID LEVEL PRACTITIONER,2019,0
OR,NTP,2019,18
OR,PHARMACY,2019,165
OR,PRACTITIONER,2019,26
PA,ANALYTICAL LAB,2019,0
PA,DISTRIBUTOR,2019,96
PA,HOSPITAL,2019,117
PA,MANUFACTURER,2019,1
PA,MID LEVEL PRACTITIONER,2019,1
PA,NTP,2019,6
PA,PHARMACY,2019,743
PA,PRACTITIONER,2019,20
PA,RESEARCHER,2019,2
PA,REVERSE DISTRIBUTOR,2019,0
PR,ANALYTICAL LAB,2019,0
PR,CANINE HANDLER,2019,0
PR,DISTRIBUTOR,2019,3
PR,EXPORTER,2019,0
PR,HOSPITAL,2019,5
PR,MANUFACTURER,2019,0
PR,NTP,2019,0
PR,PHARMACY,2019,14
RI,DISTRIBUTOR,2019,5
RI,EXPORTER,2019,0
RI,HOSPITAL,2019,3
RI,MANUFACTURER,2019,1
RI,NTP,2019,0
RI,PHARMACY,2019,20
RI,PRACTITIONER,2019,6
SC,ANALYTICAL LAB,2019,0
SC,CANINE HANDLER,2019,0
SC,DISTRIBUTOR,2019,10
SC,HOSPITAL,2019,174
SC,IMPORTER,2019,0
SC,MANUFACTURER,2019,2
SC,MID LEVEL PRACTITIONER,2019,2
SC,NTP,2019,0
SC,PHARMACY,2019,572
SC,PRACTITIONER,2019,23
SC,RESEARCHER,2019,0
SD,HOSPITAL,2019,65
SD,MID LEVEL PRACTITIONER,2019,0
SD,PHARMACY,2019,13
SD,PRACTITIONER,2019,1
TN,ANALYTICAL LAB,2019,0
